Time,Fragment,Date,,Rep,BW,AW_kelsey,Notes
11,41B,1/3/20,,Bottom,6.343,11.84467726,
11,74W,1/3/20,,Bottom,11.977,22.36539485,
11,434B,1/3/20,,Bottom,17.016,31.77503204,
11,192W,1/3/20,,Bottom,4.124,7.701000948,
11,343B,1/3/20,,Bottom,19.301,36.04195424,
11,319G,1/3/20,,Bottom,8.678,16.20496756,
11,88B,1/3/20,,Bottom,11.523,21.51761249,
11,316B,1/3/20,,Bottom,10.168,18.98733696,
11,370G,1/3/20,,Bottom,7.636,14.25917634,
11,389B,1/3/20,,Bottom,12.321,23.00776738,
11,78W,1/3/20,,Bottom,17.071,31.87773695,
11,68B,1/3/20,,Bottom,7.295,13.6224059,
11,436W,1/3/20,,Bottom,4.061,7.583357141,
11,356G,1/3/20,,Bottom,16.338,30.5089606,
11,62W,1/3/20,,Bottom,9.28,17.3291195,
11,99B,1/3/20,,Bottom,11.746,21.93403422,
11,435B,1/3/20,,Bottom,15.897,29.68545395,
11,459G,1/3/20,,Bottom,11.07,20.6716975,
11,80W,1/3/20,,Bottom,7.323,13.67469203,
11,77B,1/3/20,,Bottom,18.426,34.40801248,
11,56W,1/3/20,,Bottom,16.593,30.98513791,
11,95W,1/3/20,,Bottom,8.578,16.01865858,
11,403G,1/3/20,,Bottom,16.227,30.30249158,
11,338B,1/3/20,,Bottom,11.697,21.84311605,
11,88W,1/3/20,,Bottom,8.778,16.39257709,
11,57B,1/3/20,,Bottom,7.597,14.18710505,
11,99W,1/3/20,,Bottom,5.526,10.32013943,
11,26B,1/3/20,,Bottom,11.883,22.19222164,
11,10B,1/3/20,,Bottom,12.686,23.69187274,
11,452G,1/3/20,,Bottom,7.314,13.65933763,
11,37W,1/3/20,,Bottom,4.754,8.878382706,
11,6W,1/3/20,,Bottom,13.522,25.25315333,
11,59B,1/3/20,,Bottom,11.416,21.32007088,
11,377G,1/3/20,,Bottom,17.544,32.76448174,
11,65W,1/3/20,,Bottom,14.119,26.36808696,
11,450B,1/3/20,,Bottom,10.313,19.26015163,"BROKE, AFTER MEASUREMENT, new =10.26"
11,387G,1/3/20,,Bottom,10.429,19.47678865,
11,70W,1/3/20,,Bottom,14.884,27.79677076,
11,317G,1/3/20,,Bottom,18.899,35.29502624,
11,352G,1/3/20,,Bottom,18.166,33.92610438,
11,68W,1/3/20,,Bottom,10.603,19.80174418,
11,307G,1/3/20,,Bottom,14.323,26.74906931,
11,61W,1/3/20,,Bottom,8.948,16.71093152,
11,72W,1/3/20,,Bottom,8.985,16.78003126,
11,54W,1/3/20,,Bottom,13.022,24.31937307,
11,366B,1/3/20,,Bottom,4.918,9.184662631,
11,448B,1/3/20,,Bottom,5.153,9.623539353,
11,306G,1/3/20,,Control,17.938,33.50294871,
11,484G,1/3/20,,Control,3.617,6.755500361,
11,379B,1/3/20,,Control,8.186,15.28905888,
11,425B,1/3/20,,Control,13.806,25.78557865,
11,355G,1/3/20,,Control,11.327,21.15553016,
11,33B,1/3/20,,Control,4.481,8.369200198,
11,418G,1/3/20,,Control,10.017,18.70883249,
11,451G,1/3/20,,Control,4.913,9.176050117,
11,347B,1/3/20,,Control,13.641,25.47740681,
11,320G,1/3/20,,Control,7.975,14.89536299,
11,493B,1/3/20,,Control,2.016,3.765398343,
11,446B,1/3/20,,Control,5.779,10.79376836,
11,89B,1/3/20,,Control,10.957,20.4650147,
11,369G,1/3/20,,Control,5.855,10.9357179,
11,456B,1/3/20,,Control,9.177,17.14040704,
11,59W,1/3/20,,Control,9.87,18.43476272,
11,81W,1/3/20,,Control,12.57,23.47770693,
11,313B,1/3/20,,Control,13.215,24.68241027,
11,402B,1/3/20,,Control,8.341,15.57896209,
11,436B,1/3/20,,Control,14.155,26.43810195,
11,465G,1/3/20,,Control,4.477,8.361948601,
11,3B,1/3/20,,Control,6.897,12.88192082,
11,421G,1/3/20,,Control,5.028,9.391082771,
11,318G,1/3/20,,Control,14.687,27.43174874,
11,454G,1/3/20,,Control,6.188,11.55768102,
11,317B,1/3/20,,Control,10.874,20.30999086,
11,332G,1/3/20,,Control,11.011,20.56587359,
11,72B,1/3/20,,Control,12.739,23.79335788,
11,4W,1/3/20,,Control,15.483,28.9184834,"SNIPPED, new =15.029"
11,90W,1/3/20,,Control,4.868,9.092241633,
11,46W,1/3/20,,Control,12.243,22.86695035,
11,406B,1/3/20,,Control,6.506,12.1519456,
11,92W,1/3/20,,Control,5.191,9.695780757,
11,326G,1/3/20,,Control,16.063,30.00256719,
11,82B,1/3/20,,Control,7.711,14.40265179,
11,449G,1/3/20,,Control,5.362,10.01517558,
11,472B,1/3/20,,Control,3.214,6.003284982,
11,450G,1/3/20,,Control,5.516,10.30308648,
11,22B,1/3/20,,Control,10.92,20.39697324,
11,104W,1/3/20,,Control,9.743,18.19850827,
11,496G,1/3/20,,Control,2.603,4.862025765,
11,375G,1/3/20,,Control,8.644,16.14573596,
11,353G,1/3/20,,Control,7.068,13.20199697,
11,441G,1/3/20,,Control,3.677,6.868101705,
11,429B,1/3/20,,Control,11.228,20.97227249,
11,471B,1/3/20,,Control,2.307,4.309140776,
11,96B,1/3/20,,Control,9.882,18.45814007,
11,432B,1/3/20,,Control,14.977,27.97485973,
11,350G,1/3/20,,Control,8.878,16.58281396,
11,89W,1/3/20,,Control,5.963,11.13801753,
11,12B,1/3/20,,Control,10.236,19.11936063,
11,381B,1/3/20,,Control,9.49,17.72594103,
11,19B,1/3/20,,Control,10.271,19.18473555,
11,230G,1/3/20,,Control,10.12,18.90268949,
11,372B,1/3/20,,Control,6.085,11.3658958,
11,452B,1/3/20,,Control,8.59,16.04487181,
11,33W,1/3/20,,Control,8.995,16.80135296,
11,316G,1/3/20,,Control,13.406,25.04046001,
11,11W,1/3/20,,Control,5.44,10.16112953,
11,475G,1/3/20,,Control,2.798,5.22625743,
11,367B,1/3/20,,Control,10.273,19.18847126,
11,337G,1/3/20,,Control,10.768,20.11305933,
11,461G,1/3/20,,Control,4.888,9.130073737,
11,459B,1/3/20,,Control,2.244,4.191575008,
11,464G,1/3/20,,Control,4.838,9.036916171,
11,69W,1/3/20,,Control,12.828,23.96146355,
11,302B,1/3/20,,Control,2.476,4.624928574,
11,86W,1/3/20,,Control,3.993,7.458537881,
11,383G,1/3/20,,Control,13.287,24.81883116,
11,52W,1/3/20,,Control,12.254,22.88928705,
11,112W,1/3/20,,Control,8.223,15.35976885,
11,93W,1/3/20,,Control,5.162,9.64211684,
11,9B,1/3/20,,Control,8.665,16.1853821,
11,494G,1/3/20,,Control,2.65,4.949943748,
11,79W,1/3/20,,Control,10.042,18.75748495,
11,64B,1/3/20,,Control,10.293,19.22632868,
11,97W,1/3/20,,Control,7.728,14.43515671,
11,7W,1/3/20,,Control,6.996,13.06785149,
11,349G,1/3/20,,Control,7.663,14.313743,
11,21W,1/3/20,,Control,5.238,9.784331471,
11,395B,1/3/20,,Control,10.378,19.38560367,
11,463B,1/3/20,,Control,2.935,5.482438501,
11,325B,1/3/20,,Control,6.751,12.61054253,
11,444B,1/3/20,,Control,6.862,12.81788518,
11,427G,1/3/20,,Control,12.611,23.55674001,
11,374B,1/3/20,,Top,7.637,14.26554781,
11,191W,1/3/20,,Top,5.625,10.50722881,
11,25W,1/3/20,,Top,8.983,16.77981092,
11,386B,1/3/20,,Top,11.73,21.91107448,
11,46B,1/3/20,,Top,8.851,16.53324128,
11,427B,1/3/20,,Top,17.213,32.15305414,
11,70B,1/3/20,,Top,15.7,29.32684309,
11,331G,1/3/20,,Top,12.22,22.82637086,
11,448G,1/3/20,,Top,7.394,13.81163553,
11,310B,1/3/20,,Top,6.047,11.29550447,
11,105W,1/3/20,,Top,9.287,17.34766826,
11,389G,1/3/20,,Top,11.786,22.01567978,
11,489G,1/3/20,,Top,4.195,7.836057755,
11,4B,1/3/20,,Top,8.92,16.66212996,
11,107W,1/3/20,,Top,13.961,26.07847493,
11,106W,1/3/20,,Top,9.713,18.14341573,
11,342G,1/3/20,,Top,8.845,16.52203357,
11,421B,1/3/20,,Top,19.079,35.63957497,
11,434G,1/3/20,,Top,4.662,8.708616727,
11,461B,1/3/20,,Top,5.054,9.440872788,
11,443G,1/3/20,,Top,9.285,17.34438145,
11,377B,1/3/20,,Top,10.75,20.08100168,
11,438B,1/3/20,,Top,6.207,11.59467697,
11,401B,1/3/20,,Top,12.978,24.24290602,
11,34B,1/3/20,,Top,8.797,16.43279737,
11,85B,1/3/20,,Top,10.427,19.47763763,"BROKE, after = 10.273"
11,407B,1/3/20,,Top,21.389,39.95465533,
11,422G,1/3/20,,Top,7.678,14.3425052,
11,368G,1/3/20,,Top,9.045,16.89606141,
11,109R,1/3/20,,Top,11.797,22.037367,
11,488G,1/3/20,,Top,3.323,6.207524839,
11,323B,1/3/20,,Top,11.874,22.18120672,
11,325G,1/3/20,,Top,13.528,25.27095878,
11,477B,1/3/20,,Top,4.361,8.14655908,
11,334G,1/3/20,,Top,15.354,28.68201516,
11,100W,1/3/20,,Top,8.414,15.71775925,
11,15W,1/3/20,,Top,5.361,10.01460748,
11,312G,1/3/20,,Top,19.061,35.60687059,
11,380B,1/3/20,,Top,18.767,35.05766436,
11,313G,1/3/20,,Top,20.807,38.8684831,
11,382B,1/3/20,,Top,18.593,34.73351872,
11,303B,1/3/20,,Top,9.901,18.49602371,
11,409B,1/3/20,,Top,20.785,38.8283863,
11,445B,1/3/20,,Top,7.57,14.1414907,
11,345G,1/3/20,,Top,7.115,13.29150679,
11,304B,1/3/20,,Top,9.655,18.03647196,
11,444G,1/3/20,,Top,10.994,20.53785321,
11,113W,1/3/20,,Top,7.098,13.25974914,
11,78B,1/3/20,,Top,12.825,23.95833795,
11,305G,1/3/20,,Top,18.736,35.0015559,
11,399G,1/3/20,,Top,6.472,12.09063139,
11,482G,1/3/20,,Top,3.467,6.476857084,
11,47W,1/3/20,,Top,12.449,23.25653125,
11,328G,1/3/20,,Top,19.102,35.6852968,
11,320B,1/3/20,,Top,13.279,24.80709121,
11,47B,1/3/20,,Top,10.319,19.2773834,
11,13B,1/3/20,,Top,8.795,16.43033114,
11,424G,1/3/20,,Top,9.111,17.02066481,
11,103W,1/3/20,,Top,9.347,17.46154692,
11,108W,1/3/20,,Top,6.209,11.59930938,
11,420G,1/3/20,,Top,5.993,11.19579017,
11,50W,1/3/20,,Top,18.273,34.13660499,
11,430B,1/3/20,,Top,16.127,30.12756683,
11,18W,1/3/20,,Top,6.299,11.76744239,
11,457B,1/3/20,,Top,7.119,13.29932091,
11,388B,1/3/20,,Top,14.464,27.02084247,
11,48W,1/3/20,,Top,14.536,27.15534888,
11,366G,1/3/20,,Top,5.611,10.48215896,
11,371G,1/3/20,,Top,11.248,21.01288967,
11,91W,1/3/20,,Top,5.009,9.357535948,
11,324B,1/3/20,,Top,10.519,19.65101231,
11,361B,1/3/20,,Top,6.497,12.13733501,
11,311G,1/3/20,,Top,13.063,24.40357199,
11,367G,1/3/20,,Top,6.506,12.15414831,
11,32W,1/3/20,,Top,8.241,15.39537907,
11,2B,1/3/20,,Top,6.035,11.27425224,
11,51W,1/3/20,,Top,14.421,26.94051226,
11,259G,1/3/20,,Top,14.148,26.4305088,
11,21B,1/3/20,,Top,9.179,17.14769864,
11,185W,1/3/20,,Top,5.27,9.845121671,
11,405B,1/3/20,,Top,10.052,18.77955019,CAME OFF TAG REGLUED
11,83B,1/3/20,,Top,8.155,15.23549859,
11,457G,1/3/20,,Top,8.547,15.96784874,
11,343G,1/3/20,,Top,4.191,7.829794555,
11,10W,1/3/20,,Top,7.738,14.45644244,
11,58W,1/3/20,,Top,12.172,22.74021936,
11,466B,1/3/20,,Top,6.377,11.91376757,
11,462B,1/3/20,,Top,4.737,8.849853688,
11,24B,1/3/20,,Top,13.213,24.68505737,
11,424B,1/3/20,,Top,15.116,28.24031842,
11,86B,1/3/20,,Top,6.238,11.65408218,
11,463G,1/3/20,,Top,7.002,13.08141767,
11,442B,1/3/20,,Top,8.307,15.5194711,
11,111W,1/3/20,,Top,11.256,21.02891136,
11,32B,1/3/20,,Top,8.618,16.10049379,
11,97B,1/3/20,,Top,4.347,8.121447101,
11,184W,1/3/20,,Top,5.256,9.819720719,
11,440B,1/3/20,,Top,2.63,4.913596935,
11,44B,1/3/20,,Top,9.609,17.95237755,
11,1B,1/3/20,,Top,9.486,17.72257815,
11,417G,1/3/20,,Top,12.162,22.72211632,
12,Standard,1/10/20,,NA,17.499,20.06508534,
12,388B,1/10/20,,Top,15.275,28.55394141,
12,107W,1/10/20,,Top,14.505,27.11456106,
12,386B,1/10/20,,Top,12.424,23.22449545,
12,463G,1/10/20,,Top,7.282,13.61242562,
12,32B,1/10/20,,Top,8.955,16.73980657,
12,259G,1/10/20,,Top,14.811,27.68657455,
12,343G,1/10/20,,Top,4.252,7.948370466,
12,368G,1/10/20,,Top,9.476,17.71372496,
12,342G,1/10/20,,Top,9.361,17.49875257,
12,111W,1/10/20,,Top,11.757,21.97765559,
12,305G,1/10/20,,Top,19.758,36.93412598,Fell of tag
12,345G,1/10/20,,Top,7.549,14.11153543,
12,34B,1/10/20,,Top,9.125,17.05759184,
12,4B,1/10/20,,Top,9.383,17.53987772,
12,311G,1/10/20,,Top,13.803,25.80229481,
12,488G,1/10/20,,Top,3.367,6.294017723,
12,46B,1/10/20,,Top,9.222,17.23891638,
12,424B,1/10/20,,Top,15.82,29.57272361,
12,2B,1/10/20,,Top,6.179,11.55056,
12,109R,1/10/20,,Top,12.256,22.91044883,
12,51W,1/10/20,,Top,14.959,27.96323467,
12,303B,1/10/20,,Top,10.304,19.26152617,
12,10W,1/10/20,,Top,8.062,15.07090317,
12,377B,1/10/20,,Top,10.972,20.51078511,
12,438B,1/10/20,,Top,6.401,11.9658709,
12,325G,1/10/20,,Top,14.203,26.5507365,
12,361B,1/10/20,,Top,6.611,12.3584397,
12,407B,1/10/20,,Top,20.139,37.64734791,Broke
12,185W,1/10/20,,Top,5.502,10.28530256,
12,24B,1/10/20,,Top,13.773,25.74690515,
12,47W,1/10/20,,Top,12.937,24.18410745,
12,440B,1/10/20,,Top,2.681,5.011795013,
12,457B,1/10/20,,Top,7.111,13.29312732,
12,380B,1/10/20,,Top,19.844,37.09588222,
12,184W,1/10/20,,Top,5.534,10.34512257,
12,85B,1/10/20,,Top,10.78,20.15186506,
12,389G,1/10/20,,Top,12.415,23.20829358,
12,113W,1/10/20,,Top,7.319,13.68195737,
12,427B,1/10/20,,Top,17.654,33.00195045,
12,366G,1/10/20,,Top,5.662,10.5844026,
12,323B,1/10/20,,Top,12.408,23.19582818,
12,106W,1/10/20,,Top,10.237,19.13730602,
12,103W,1/10/20,,Top,9.878,18.46618237,
12,48W,1/10/20,,Top,15.006,28.05259492,
12,97B,1/10/20,,Top,4.444,8.307725697,
12,83B,1/10/20,,Top,8.673,16.21352497,
12,443G,1/10/20,,Top,9.875,18.46057409,
12,44B,1/10/20,,Top,10.072,18.82885086,
12,401B,1/10/20,,Top,13.836,25.8653674,
12,445B,1/10/20,,Top,7.745,14.47869836,
12,58W,1/10/20,,Top,12.651,23.65009851,
12,310B,1/10/20,,Top,6.337,11.84686366,
12,482G,1/10/20,,Top,3.46,6.468383821,
12,489G,1/10/20,,Top,4.3,8.038742899,
12,331G,1/10/20,,Top,12.819,23.96480121,
12,461B,1/10/20,,Top,5.209,9.738095758,
12,434G,1/10/20,,Top,4.906,9.171644805,
12,409B,1/10/20,,Top,22.091,41.29857427,
12,477B,1/10/20,,Top,4.488,8.390204216,
12,304B,1/10/20,,Top,10.13,18.93778269,
12,105W,1/10/20,,Top,9.844,18.40311281,
12,421B,1/10/20,,Top,19.869,37.14460062,
12,86B,1/10/20,,Top,6.607,12.35195063,
12,328G,1/10/20,,Top,19.955,37.30636823,
12,420G,1/10/20,,Top,6.314,11.80417986,
12,313G,1/10/20,,Top,21.954,41.04354839,
12,424G,1/10/20,,Top,9.524,17.8053546,
12,320B,1/10/20,,Top,13.912,26.00882961,
12,382B,1/10/20,,Top,19.718,36.86329084,
12,100W,1/10/20,,Top,8.791,16.4354292,
12,70B,1/10/20,,Top,16.416,30.69093456,
12,374B,1/10/20,,Top,7.978,14.91546515,
12,405B,1/10/20,,Top,10.789,20.170839,
12,444G,1/10/20,,Top,11.631,21.7450207,
12,417G,1/10/20,,Top,12.632,23.61646475,
12,367G,1/10/20,,Top,6.712,12.54858387,
12,462B,1/10/20,,Top,4.934,9.224480453,
12,312G,1/10/20,,Top,20.238,37.8364482,
12,1B,1/10/20,,Top,9.918,18.54243963,
12,399G,1/10/20,,Top,6.708,12.54110557,
12,18W,1/10/20,,Top,6.614,12.36569304,
12,457G,1/10/20,,Top,9.06,16.93879331,
12,15W,1/10/20,,Top,5.643,10.55028815,
12,442B,1/10/20,,Top,8.525,15.93854448,
12,430B,1/10/20,,Top,16.905,31.60599348,
12,422G,1/10/20,,Top,8.096,15.13647579,
12,50W,1/10/20,,Top,18.925,35.38263393,
12,324B,1/10/20,,Top,11.009,20.58269046,
12,32W,1/10/20,,Top,8.603,16.08437515,
12,466B,1/10/20,,Top,6.571,12.28529921,
12,21B,1/10/20,,Top,9.528,17.81377734,
12,448G,1/10/20,,Top,7.889,14.74946362,
12,78B,1/10/20,,Top,13.529,25.2941429,
12,91W,1/10/20,,Top,5.189,9.701478862,
12,25W,1/10/20,,Top,9.388,17.55202998,
12,371G,1/10/20,,Top,11.796,22.05408454,
12,13B,1/10/20,,Top,9.353,17.48659314,
12,191W,1/10/20,,Top,5.986,11.19156918,
12,108W,1/10/20,,Top,6.53,12.20864463,
12,334G,1/10/20,,Top,16.127,30.15142602,
12,47B,1/10/20,,Top,10.748,20.0947186,
12,59B,1/10/20,,Bottom,12.077,22.5800454,
12,57B,1/10/20,,Bottom,7.855,14.68628439,
12,474B,1/10/20,,Bottom,6.473,12.10239578,
12,40W,1/10/20,,Bottom,12.856,24.03652096,
12,38B,1/10/20,,Bottom,8.681,16.2306346,
12,458B,1/10/20,,Bottom,3.135,5.861426043,
12,52B,1/10/20,,Bottom,6.172,11.53962409,
12,428G,1/10/20,,Bottom,9.009,16.84388747,
12,64W,1/10/20,,Bottom,13.74,25.68998925,
12,340G,1/10/20,,Bottom,5.595,10.46109824,
12,448B,1/10/20,,Bottom,5.366,10.03293175,
12,432G,1/10/20,,Bottom,5.062,9.464536068,
12,346B,1/10/20,,Bottom,15.704,29.36212454,
12,77B,1/10/20,,Bottom,19.337,36.15482694,
12,61W,1/10/20,,Bottom,9.282,17.35476566,
12,326B,1/10/20,,Bottom,10.789,20.1724377,
12,65W,1/10/20,,Bottom,14.565,27.23251044,
12,319G,1/10/20,,Bottom,9.162,17.13039894,
12,343B,1/10/20,,Bottom,20.315,37.98341569,
12,403G,1/10/20,,Bottom,16.866,31.53474226,
12,307G,1/10/20,,Bottom,14.843,27.75229334,
12,436W,1/10/20,,Bottom,4.273,7.989324895,
12,392G,1/10/20,,Bottom,13.983,26.14433185,
12,71B,1/10/20,,Bottom,18.7,34.96381361,
12,336G,1/10/20,,Bottom,11.97,22.38058015,
12,26B,1/10/20,,Bottom,12.408,23.19951868,
12,447B,1/10/20,,Bottom,7.482,13.98926489,
12,454B,1/10/20,,Bottom,14.272,26.6846817,
12,438G,1/10/20,,Bottom,4.64,8.675513109,
12,41B,1/10/20,,Bottom,6.6,12.34016951,
12,450B,1/10/20,,Bottom,10.781,20.15747992,
12,350B,1/10/20,,Bottom,19.325,36.13239026,
12,10B,1/10/20,,Bottom,13.269,24.80934988,
12,357B,1/10/20,,Bottom,8.174,15.28311296,Broke
12,476B,1/10/20,,Bottom,3.507,6.557117343,
12,354G,1/10/20,,Bottom,19.675,36.78679319,
12,425G,1/10/20,,Bottom,7.499,14.02105017,
12,434B,1/10/20,,Bottom,17.931,33.52599689,
12,370G,1/10/20,,Bottom,7.732,14.45669555,
12,88B,1/10/20,,Bottom,12.094,22.61242576,
12,357G,1/10/20,,Bottom,17.58,32.86972424,
12,467B,1/10/20,,Bottom,3.305,6.179433367,
12,54W,1/10/20,,Bottom,13.676,25.57099923,
12,80W,1/10/20,,Bottom,7.768,14.5243874,
12,79B,1/10/20,,Bottom,3.81,7.123830585,
12,377G,1/10/20,,Bottom,18.216,34.05976324,
12,338B,1/10/20,,Bottom,12.311,23.01876072,
12,387G,1/10/20,,Bottom,10.903,20.38612201,
12,3W,1/10/20,,Bottom,14.712,27.50808283,
12,72W,1/10/20,,Bottom,9.417,17.60764111,
12,352G,1/10/20,,Bottom,19.024,35.57053886,
12,56W,1/10/20,,Bottom,17.424,32.57890397,
12,452G,1/10/20,,Bottom,7.701,14.39911269,
12,29B,1/10/20,,Bottom,11.963,22.36808013,
12,356G,1/10/20,,Bottom,17.205,32.16942394,
12,312B,1/10/20,,Bottom,6.876,12.85655095,
12,331B,1/10/20,,Bottom,8.918,16.67462498,
12,56B,1/10/20,,Bottom,8.071,15.09092826,
12,37B,1/10/20,,Bottom,9.685,18.10873995,
12,332B,1/10/20,,Bottom,9.619,17.98533501,
12,361G,1/10/20,,Bottom,6.574,12.29220221,
12,316B,1/10/20,,Bottom,10.631,19.87806537,
12,99W,1/10/20,,Bottom,5.711,10.67854683,
12,68B,1/10/20,,Bottom,7.672,14.3452655,
12,95W,1/10/20,,Bottom,9.07,16.95927504,
12,322G,1/10/20,,Bottom,6.623,12.38382344,
12,62W,1/10/20,,Bottom,9.623,17.99328596,
12,6W,1/10/20,,Bottom,14.075,26.31772835,
12,456G,1/10/20,,Bottom,4.288,8.01779177,
12,98B,1/10/20,,Bottom,14.51,27.13110041,
12,48B,1/10/20,,Bottom,6.806,12.72600065,
12,382G,1/10/20,,Bottom,16.804,31.42046943,
12,23B,1/10/20,,Bottom,5.164,9.655754827,
12,88W,1/10/20,,Bottom,9.261,17.31641082,
12,74W,1/10/20,,Bottom,12.67,23.69063007,
12,37W,1/10/20,,Bottom,4.976,9.304228509,
12,96W,1/10/20,,Bottom,16.034,29.98070738,
12,73B,1/10/20,,Bottom,22.787,42.60760752,
12,374G,1/10/20,,Bottom,8.782,16.4211962,
12,360G,1/10/20,,Bottom,6.315,11.80822751,
12,70W,1/10/20,,Bottom,15.556,29.08769393,
12,453G,1/10/20,,Bottom,19.338,36.15954135,
12,28B,1/10/20,,Bottom,4.639,8.674325801,
12,459G,1/10/20,,Bottom,11.633,21.75219488,
12,330B,1/10/20,,Bottom,8.966,16.76525224,
12,78W,1/10/20,,Bottom,17.977,33.61464861,
12,87W,1/10/20,,Bottom,8.42,15.74430335,
12,449B,1/10/20,,Bottom,10.076,18.84080767,
12,389B,1/10/20,,Bottom,13.014,24.33448501,
12,437G,1/10/20,,Bottom,4.662,8.717332805,
12,99B,1/10/20,,Bottom,12.384,23.15646707,
12,94B,1/10/20,,Bottom,13.261,24.79634284,
12,98W,1/10/20,,Bottom,9.997,18.69308796,
12,314G,1/10/20,,Bottom,8.706,16.27951091,
12,68W,1/10/20,,Bottom,11.165,20.87709583,
12,192W,1/10/20,,Bottom,4.336,8.107755265,
12,194W,1/10/20,,Bottom,1.538,2.875859686,
12,435B,1/10/20,,Bottom,16.707,31.23991402,
12,493G,1/10/20,,Bottom,2.148,4.016480237,
12,317G,1/10/20,,Bottom,19.702,36.84017394,
12,366B,1/10/20,,Bottom,4.943,9.243007399,
12,471B,1/10/20,,Control,2.32,4.338211039,
12,353G,1/10/20,,Control,7.398,13.83365744,
12,493B,1/10/20,,Control,2.015,3.767885881,
12,89W,1/10/20,,Control,6.235,11.65894217,
12,395B,1/10/20,,Control,10.72,20.04552687,
12,450G,1/10/20,,Control,5.786,10.81934874,
12,112W,1/10/20,,Control,8.416,15.73723453,
12,332G,1/10/20,,Control,11.397,21.31146173,
12,441G,1/10/20,,Control,3.809,7.122519762,
12,46W,1/10/20,,Control,12.776,23.89007941,
12,432B,1/10/20,,Control,15.205,28.43285167,
12,81W,1/10/20,,Control,12.953,24.221055,
12,406B,1/10/20,,Control,6.764,12.64845832,
12,471B,1/10/20,,Control,NOT COUNTED,#VALUE!,
12,463B,1/10/20,,Control,2.981,5.5743723,
12,317B,1/10/20,,Control,11.257,21.05022106,
12,7W,1/10/20,,Control,7.114,13.30294684,
12,461G,1/10/20,,Control,4.94,9.237638095,
12,383G,1/10/20,,Control,13.547,25.33244601,
12,4W,1/10/20,,Control,15.459,28.90782334,
12,306G,1/10/20,,Control,18.425,34.45414613,
12,302B,1/10/20,,Control,2.511,4.695487704,
12,372B,1/10/20,,Control,6.198,11.59005687,
12,451G,1/10/20,,Control,5.16,9.649030885,
12,369G,1/10/20,,Control,5.949,11.12443503,
12,449G,1/10/20,,Control,5.689,10.63824355,
12,350G,1/10/20,,Control,9.321,17.42996451,
12,326G,1/10/20,,Control,16.518,30.88811864,
12,97W,1/10/20,,Control,7.964,14.89241899,
12,494G,1/10/20,,Control,2.657,4.968502919,
12,454G,1/10/20,,Control,6.461,12.08185825,
12,316G,1/10/20,,Control,13.738,25.68960975,
12,93W,1/10/20,,Control,5.411,10.11839266,
12,92W,1/10/20,,Control,5.457,10.20441115,
12,46W,1/10/20,,Control,12.77,23.87948147,
12,452B,1/10/20,,Control,8.878,16.60156903,
12,355G,1/10/20,,Control,11.836,22.13293208,
12,11W,1/10/20,,Control,5.629,10.52604551,
12,90W,1/10/20,,Control,5.062,9.465774097,
12,12B,1/10/20,,Control,10.469,19.57668689,
12,375G,1/10/20,,Control,8.868,16.58286936,
12,96B,1/10/20,,Control,10.162,19.00260695,
12,446B,1/10/20,,Control,5.96,11.14500467,
12,425B,1/10/20,,Control,14.452,27.02476635,
12,89B,1/10/20,,Control,11.244,21.02591149,
12,456B,1/10/20,,Control,9.502,17.76842858,
12,82B,1/10/20,,Control,7.878,14.7316018,
12,3B,1/10/20,,Control,7.056,13.19448874,
12,337G,1/10/20,,Control,11.116,20.78655568,
12,444B,1/10/20,,Control,7.148,13.36652573,
12,19B,1/10/20,,Control,10.463,19.56546708,
12,325B,1/10/20,,Control,7.043,13.17017917,
12,104W,1/10/20,,Control,10.123,18.92967823,
12,52W,1/10/20,,Control,12.691,23.73175406,
12,313B,1/10/20,,Control,13.613,25.45586384,
12,427G,1/10/20,,Control,12.922,24.16371649,
12,33W,1/10/20,,Control,9.093,17.00361198,
12,9B,1/10/20,,Control,8.849,16.54733998,
12,318G,1/10/20,,Control,15.185,28.39545232,
12,33B,1/10/20,,Control,4.592,8.586889501,
12,320G,1/10/20,,Control,8.27,15.46462896,
12,472B,1/10/20,,Control,3.237,6.05308391,
12,79W,1/10/20,,Control,10.479,19.59538656,
12,402B,1/10/20,,Control,8.703,16.27432477,
12,72B,1/10/20,,Control,13.263,24.80137532,
12,464G,1/10/20,,Control,4.874,9.114220258,
12,379B,1/10/20,,Control,8.434,15.77130358,
12,64B,1/10/20,,Control,10.775,20.14889686,
12,21W,1/10/20,,Control,5.432,10.15766197,
12,496G,1/10/20,,Control,2.62,4.899314131,
12,22B,1/10/20,,Control,11.134,20.82021509,
12,484G,1/10/20,,Control,3.643,6.812290603,
12,349G,1/10/20,,Control,8.037,15.02892659,
12,459B,1/10/20,,Control,2.25,4.207426258,
12,475G,1/10/20,,Control,2.812,5.258347839,
12,230G,1/10/20,,Control,10.348,19.35042085,
12,347B,1/10/20,,Control,14.159,26.47686595,
12,86W,1/10/20,,Control,4.057,7.586457035,
12,367B,1/10/20,,Control,10.47,19.57855685,
12,418G,1/10/20,,Control,10.261,19.1877337,
12,381B,1/10/20,,Control,9.826,18.37429796,
12,69W,1/10/20,,Control,13.184,24.6536479,
12,429B,1/10/20,,Control,11.758,21.98707464,
12,59W,1/10/20,,Control,10.055,18.80252045,
12,465G,1/10/20,,Control,4.528,8.467211598,
12,436B,1/10/20,,Control,14.847,27.78125198,
